date+survey,adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
2023-07-12 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,88,16,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,49,9,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,33,6,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,292,50,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,360,70,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13029,Gharb Bara,52,9,North Kordofan,SD13,SD13024,Sheikan
2023-07-12 00:00:00,North Kordofan,SD13,SD13024,Sheikan,475,95,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13024,Sheikan,160,29,Khartoum,SD01,SD01007,Khartoum
2023-07-12 00:00:00,North Kordofan,SD13,SD13024,Sheikan,328,57,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13024,Sheikan,200,37,Khartoum,SD01,SD01006,Um Durman
2023-07-12 00:00:00,North Kordofan,SD13,SD13024,Sheikan,488,88,Khartoum,SD01,SD01003,Bahri
2023-07-12 00:00:00,North Kordofan,SD13,SD13024,Sheikan,140,27,Khartoum,SD01,SD01003,Bahri
